# Observation File: observation_column_all.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: subsurface domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation [m s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface flux [mol s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: precipitation rain [m s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: precipitation snow [m s^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: molar density liquid [mol m^-3]
# Region: surface domain
# Functional: average
# Variable: surface-molar_density_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface area [m^2]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-cell_volume
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m s^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface temperature [K]
# Region: surface domain
# Functional: average
# Variable: surface-temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Functional: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water table depth [m]
# Region: surface domain
# Functional: average
# Variable: surface-water_table
# Number of Vectors: 1
# =============================================================================
"time [d]","water content [mol]","surface water content [mol]","snow water content [mol]","evaporation [m s^-1]","surface-subsurface flux [mol s^-1]","precipitation rain [m s^-1]","precipitation snow [m s^-1]","molar density liquid [mol m^-3]","surface area [m^2]","snow melt [m s^-1]","surface temperature [K]","thaw depth [m]","water table depth [m]"
3.300000000000e+01,2.812092358605e+11,0.000000000000e+00,7.925932310009e+08,-7.929325761535e-06,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543319791316e+04,2.688002413326e+05,0.000000000000e+00,2.644190590229e+02,0.000000000000e+00,4.000000000000e+01
3.400000000000e+01,2.812092358605e+11,0.000000000000e+00,7.999160153769e+08,2.410110086812e-06,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543438871394e+04,2.688002413326e+05,0.000000000000e+00,2.645003352916e+02,0.000000000000e+00,4.000000000000e+01
3.500000000000e+01,2.812092358605e+11,0.000000000000e+00,8.074827830006e+08,-1.363049667581e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543589844523e+04,2.688002413326e+05,0.000000000000e+00,2.646045310268e+02,0.000000000000e+00,4.000000000000e+01
3.600000000000e+01,2.812092358605e+11,0.000000000000e+00,8.154448412914e+08,-4.082951404115e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543669926171e+04,2.688002413326e+05,0.000000000000e+00,2.646603211497e+02,0.000000000000e+00,4.000000000000e+01
3.700000000000e+01,2.812092358605e+11,0.000000000000e+00,8.229150358916e+08,-6.818291054901e-06,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543849235639e+04,2.688002413326e+05,0.000000000000e+00,2.647866329831e+02,0.000000000000e+00,4.000000000000e+01
3.800000000000e+01,2.812092358605e+11,0.000000000000e+00,8.306694398815e+08,-2.619223470941e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543995265124e+04,2.688002413326e+05,0.000000000000e+00,2.648909421973e+02,0.000000000000e+00,4.000000000000e+01
3.900000000000e+01,2.812092358605e+11,0.000000000000e+00,8.384377148778e+08,-2.740059310251e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544111229802e+04,2.688002413326e+05,0.000000000000e+00,2.649747265126e+02,0.000000000000e+00,4.000000000000e+01
4.000000000000e+01,2.812092358605e+11,0.000000000000e+00,8.463121935896e+08,-3.513735341792e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544165498880e+04,2.688002413326e+05,0.000000000000e+00,2.650142252994e+02,0.000000000000e+00,4.000000000000e+01
4.100000000000e+01,2.812092358605e+11,0.000000000000e+00,8.541930599496e+08,-3.547503406421e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544227539007e+04,2.688002413326e+05,0.000000000000e+00,2.650596172950e+02,0.000000000000e+00,4.000000000000e+01
4.200000000000e+01,2.812092358605e+11,0.000000000000e+00,8.621651239071e+08,-4.249487709456e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544202169144e+04,2.688002413326e+05,0.000000000000e+00,2.650410027457e+02,0.000000000000e+00,4.000000000000e+01
4.300000000000e+01,2.812092358605e+11,0.000000000000e+00,8.700843186048e+08,-3.927100505975e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.544146512923e+04,2.688002413326e+05,0.000000000000e+00,2.650003299744e+02,0.000000000000e+00,4.000000000000e+01
4.400000000000e+01,2.812092358605e+11,0.000000000000e+00,8.784481710772e+08,-7.012756962659e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543996045289e+04,2.688002413326e+05,0.000000000000e+00,2.648914013826e+02,0.000000000000e+00,4.000000000000e+01
4.500000000000e+01,2.812092358605e+11,0.000000000000e+00,8.867939570460e+08,-6.854987686239e-05,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543882434080e+04,2.688002413326e+05,0.000000000000e+00,2.648100895794e+02,0.000000000000e+00,4.000000000000e+01
4.600000000000e+01,2.812092358605e+11,0.000000000000e+00,8.956631804519e+08,-1.047031047505e-04,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543676228256e+04,2.688002413326e+05,0.000000000000e+00,2.646645307022e+02,0.000000000000e+00,4.000000000000e+01
4.700000000000e+01,2.812092358605e+11,0.000000000000e+00,9.047601485970e+08,-1.206666495518e-04,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543412043434e+04,2.688002413326e+05,0.000000000000e+00,2.644816621910e+02,0.000000000000e+00,4.000000000000e+01
4.800000000000e+01,2.812092358605e+11,0.000000000000e+00,9.137825582930e+08,-1.166321965162e-04,0.000000000000e+00,0.000000000000e+00,4.927038626609e-04,5.543065516870e+04,2.688002413326e+05,0.000000000000e+00,2.642476025556e+02,0.000000000000e+00,4.000000000000e+01
