# Observation File: observation_column_all.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: subsurface domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation [m s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface flux [mol s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: precipitation rain [m s^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: precipitation snow [m s^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: molar density liquid [mol m^-3]
# Region: surface domain
# Functional: average
# Variable: surface-molar_density_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface area [m^2]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-cell_volume
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m s^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface temperature [K]
# Region: surface domain
# Functional: average
# Variable: surface-temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Functional: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water table depth [m]
# Region: surface domain
# Functional: average
# Variable: surface-water_table
# Number of Vectors: 1
# =============================================================================
"time [d]","water content [mol]","surface water content [mol]","snow water content [mol]","evaporation [m s^-1]","surface-subsurface flux [mol s^-1]","precipitation rain [m s^-1]","precipitation snow [m s^-1]","molar density liquid [mol m^-3]","surface area [m^2]","snow melt [m s^-1]","surface temperature [K]","thaw depth [m]","water table depth [m]"
4.890000000000e+02,2.788739715296e+11,0.000000000000e+00,1.624321622792e+09,7.406080788167e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.546078915397e+04,2.688002413326e+05,0.000000000000e+00,2.665528088446e+02,0.000000000000e+00,4.000000000000e+01
4.900000000000e+02,2.788739715296e+11,0.000000000000e+00,1.613375582018e+09,8.289532679280e-04,0.000000000000e+00,0.000000000000e+00,9.000000000000e-05,5.546320167686e+04,2.688002413326e+05,0.000000000000e+00,2.667717184633e+02,0.000000000000e+00,4.000000000000e+01
4.910000000000e+02,2.788739715296e+11,0.000000000000e+00,1.599840809005e+09,9.124862206503e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.546559544120e+04,2.688002413326e+05,0.000000000000e+00,2.669959503038e+02,0.000000000000e+00,4.000000000000e+01
4.920000000000e+02,2.788739715296e+11,0.000000000000e+00,1.585206514139e+09,9.853219286374e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.546755600837e+04,2.688002413326e+05,0.000000000000e+00,2.671852611409e+02,0.000000000000e+00,4.000000000000e+01
4.930000000000e+02,2.788739715296e+11,0.000000000000e+00,1.570076334528e+09,1.017595117376e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.546903450902e+04,2.688002413326e+05,0.000000000000e+00,2.673316530290e+02,0.000000000000e+00,4.000000000000e+01
4.940000000000e+02,2.788739715296e+11,0.000000000000e+00,1.555808329767e+09,1.069427961531e-03,0.000000000000e+00,0.000000000000e+00,1.100000000000e-04,5.547035910773e+04,2.688002413326e+05,0.000000000000e+00,2.674656322594e+02,0.000000000000e+00,4.000000000000e+01
4.950000000000e+02,2.788739715296e+11,0.000000000000e+00,1.538647179575e+09,1.152942093236e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.547143094869e+04,2.688002413326e+05,0.000000000000e+00,2.675761071480e+02,0.000000000000e+00,4.000000000000e+01
4.960000000000e+02,2.788739715296e+11,0.000000000000e+00,1.521630452858e+09,1.142847989399e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.547230500723e+04,2.688002413326e+05,0.000000000000e+00,2.676676269122e+02,0.000000000000e+00,4.000000000000e+01
4.970000000000e+02,2.788739715296e+11,0.000000000000e+00,1.505048105905e+09,1.113825046208e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.547325830392e+04,2.688002413326e+05,0.000000000000e+00,2.677689763709e+02,0.000000000000e+00,4.000000000000e+01
4.980000000000e+02,2.788739715296e+11,0.000000000000e+00,1.498434841448e+09,1.075316927940e-03,0.000000000000e+00,0.000000000000e+00,6.300000000000e-04,5.547425627490e+04,2.688002413326e+05,0.000000000000e+00,2.678768643316e+02,0.000000000000e+00,4.000000000000e+01
4.990000000000e+02,2.788739715296e+11,0.000000000000e+00,1.482423841583e+09,1.076836165191e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.547598648676e+04,2.688002413326e+05,0.000000000000e+00,2.680685129608e+02,0.000000000000e+00,4.000000000000e+01
5.000000000000e+02,2.788739715296e+11,0.000000000000e+00,1.466127278507e+09,1.096407218789e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.547799254841e+04,2.688002413326e+05,0.000000000000e+00,2.682986082514e+02,0.000000000000e+00,4.000000000000e+01
5.010000000000e+02,2.788739715296e+11,0.000000000000e+00,1.454936719449e+09,1.104264997730e-03,0.000000000000e+00,0.000000000000e+00,3.500000000000e-04,5.548018190510e+04,2.688002413326e+05,0.000000000000e+00,2.685604589637e+02,0.000000000000e+00,4.000000000000e+01
5.020000000000e+02,2.788739715296e+11,0.000000000000e+00,1.439337618197e+09,1.060161171824e-03,0.000000000000e+00,0.000000000000e+00,1.000000000000e-05,5.548257343988e+04,2.688002413326e+05,0.000000000000e+00,2.688609866529e+02,0.000000000000e+00,4.000000000000e+01
5.030000000000e+02,2.788739715296e+11,0.000000000000e+00,1.424630219668e+09,9.901256209722e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.548487386951e+04,2.688002413326e+05,0.000000000000e+00,2.691665189095e+02,0.000000000000e+00,4.000000000000e+01
5.040000000000e+02,2.788739715296e+11,0.000000000000e+00,1.410322272706e+09,9.725443802600e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e-05,5.548675345661e+04,2.688002413326e+05,0.000000000000e+00,2.694300336654e+02,0.000000000000e+00,4.000000000000e+01
5.050000000000e+02,2.788739715296e+11,0.000000000000e+00,1.396549232143e+09,1.056080843843e-03,0.000000000000e+00,0.000000000000e+00,1.300000000000e-04,5.548831569492e+04,2.688002413326e+05,0.000000000000e+00,2.696599956866e+02,0.000000000000e+00,4.000000000000e+01
5.060000000000e+02,2.788739715296e+11,0.000000000000e+00,1.380518037737e+09,1.076748062098e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.548947318639e+04,2.688002413326e+05,0.000000000000e+00,2.698376160807e+02,0.000000000000e+00,4.000000000000e+01
5.070000000000e+02,2.788739715296e+11,0.000000000000e+00,1.364669041539e+09,1.064410376834e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.549058353782e+04,2.688002413326e+05,0.000000000000e+00,2.700144846495e+02,0.000000000000e+00,4.000000000000e+01
5.080000000000e+02,2.788739715296e+11,0.000000000000e+00,1.348000775703e+09,1.119035852427e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.549153619373e+04,2.688002413326e+05,0.000000000000e+00,2.701718209670e+02,0.000000000000e+00,4.000000000000e+01
5.090000000000e+02,2.788739715296e+11,0.000000000000e+00,1.355771423084e+09,1.137768254292e-03,0.000000000000e+00,0.000000000000e+00,1.657460937500e-03,5.549230732565e+04,2.688002413326e+05,0.000000000000e+00,2.703033325519e+02,0.000000000000e+00,4.000000000000e+01
5.100000000000e+02,2.789057720359e+11,4.196321093884e+03,1.352467880433e+09,1.255980263997e-03,-9.151455603158e+05,2.131985473633e-03,1.021677856445e-03,5.550016132730e+04,2.688002413326e+05,0.000000000000e+00,2.719709343399e+02,0.000000000000e+00,4.000000000000e+01
5.110000000000e+02,2.789063797191e+11,2.060953224024e+07,1.332150627869e+09,1.359153563883e-03,-1.831260937898e+04,1.421923208237e-03,0.000000000000e+00,5.549846248358e+04,2.688002413326e+05,0.000000000000e+00,2.715391843653e+02,0.000000000000e+00,4.000000000000e+01
5.120000000000e+02,2.789063797191e+11,4.486169093470e+07,1.289040220776e+09,1.268751904833e-03,-6.416607753557e-03,0.000000000000e+00,0.000000000000e+00,5.550138043740e+04,2.688002413326e+05,1.625615586413e-03,2.723235830813e+02,0.000000000000e+00,4.000000000000e+01
5.130000000000e+02,2.789064872165e+11,1.082191252988e+08,1.209034367288e+09,1.120650444800e-03,-3.024562608105e+03,2.131251689454e-05,0.000000000000e+00,5.550357878557e+04,2.688002413326e+05,4.245330447921e-03,2.731007930570e+02,0.000000000000e+00,4.000000000000e+01
5.140000000000e+02,2.789066466947e+11,1.780129928144e+08,1.085939344015e+09,9.651050451283e-04,-2.226382141430e+03,2.998665052183e-05,0.000000000000e+00,5.550361160641e+04,2.688002413326e+05,7.285619120758e-03,2.731142497747e+02,0.000000000000e+00,4.000000000000e+01
5.150000000000e+02,2.789077357086e+11,2.198701139139e+08,9.213376184766e+08,8.125839359692e-04,-9.728441270380e+03,9.985858622793e-06,0.000000000000e+00,5.550361463909e+04,2.688002413326e+05,1.022015340275e-02,2.731152190017e+02,0.000000000000e+00,4.000000000000e+01
5.160000000000e+02,2.789107058658e+11,2.585549586210e+08,7.192413785056e+08,6.337765685477e-04,-2.535827188886e+04,5.006781504580e-04,0.000000000000e+00,5.550361827998e+04,2.688002413326e+05,1.291210795501e-02,2.731164702939e+02,0.000000000000e+00,4.000000000000e+01
5.170000000000e+02,2.789146415345e+11,2.849128211884e+08,4.889272420275e+08,4.710715850713e-04,-3.320163658246e+04,5.943956667665e-04,0.000000000000e+00,5.550361464426e+04,2.688002413326e+05,1.496616556974e-02,2.731147182514e+02,0.000000000000e+00,4.000000000000e+01
5.180000000000e+02,2.789186027619e+11,3.092863966729e+08,2.396569052491e+08,3.806323080170e-04,-3.341563049162e+04,9.483693632538e-05,0.000000000000e+00,5.550361237119e+04,2.688002413326e+05,1.632718279248e-02,2.731135603462e+02,0.000000000000e+00,4.000000000000e+01
5.190000000000e+02,2.789231718468e+11,2.066790893224e+08,2.972528039077e+07,5.464308469517e-04,-7.647648161356e+04,1.801741834857e-04,0.000000000000e+00,5.550374014357e+04,2.688002413326e+05,1.371524068432e-02,2.731697531737e+02,0.000000000000e+00,4.000000000000e+01
5.200000000000e+02,2.790546688557e+11,0.000000000000e+00,6.113419765067e+05,7.497937892491e-04,-2.990379918002e+06,1.373326237189e-03,0.000000000000e+00,5.550441149306e+04,2.688002413326e+05,1.917252064992e-03,2.773192382923e+02,7.088143865708e-02,4.000000000000e+01
5.210000000000e+02,2.790630603193e+11,0.000000000000e+00,7.183352472641e+03,6.116053495743e-04,-5.033016110226e+05,1.133560492252e-03,0.000000000000e+00,5.550374265285e+04,2.688002413326e+05,4.001822327079e-05,2.776778669626e+02,1.190873797778e-01,4.000000000000e+01
5.220000000000e+02,2.790578316647e+11,0.000000000000e+00,1.340720235132e+03,5.053899235814e-04,-6.649909146439e+04,1.545375419181e-04,0.000000000000e+00,5.550318023735e+04,2.688002413326e+05,3.867594791453e-07,2.779399639843e+02,1.483945153391e-01,4.000000000000e+01
5.230000000000e+02,2.790524943738e+11,0.000000000000e+00,1.340711666090e+03,4.795359978479e-04,-5.228513135700e+04,1.217902491880e-04,0.000000000000e+00,5.550282549950e+04,2.688002413326e+05,0.000000000000e+00,2.780929284040e+02,1.797012963496e-01,4.000000000000e+01
5.240000000000e+02,2.790459093519e+11,0.000000000000e+00,1.340701155726e+03,4.736248395401e-04,-1.384223385985e+04,3.224365630634e-05,0.000000000000e+00,5.550239039477e+04,2.688002413326e+05,0.000000000000e+00,2.782704718381e+02,1.994035839987e-01,4.000000000000e+01
5.250000000000e+02,2.790395858126e+11,0.000000000000e+00,1.340688340319e+03,4.525413542594e-04,-1.231367524579e+04,2.868327276853e-05,0.000000000000e+00,5.550185985056e+04,2.688002413326e+05,0.000000000000e+00,2.784747795124e+02,2.187980568877e-01,4.000000000000e+01
5.260000000000e+02,2.790357332864e+11,0.000000000000e+00,1.340682288313e+03,4.023268588795e-04,-6.185954372263e+04,1.440958930248e-04,0.000000000000e+00,5.550160930024e+04,2.688002413326e+05,0.000000000000e+00,2.785671719421e+02,2.368500412625e-01,4.000000000000e+01
5.270000000000e+02,2.790324181504e+11,0.000000000000e+00,1.340685063850e+03,3.531001376917e-04,-5.619015385930e+04,1.308896864131e-04,0.000000000000e+00,5.550172420802e+04,2.688002413326e+05,0.000000000000e+00,2.785252032183e+02,2.553426071525e-01,4.000000000000e+01
5.280000000000e+02,2.790278417660e+11,0.000000000000e+00,1.340676905003e+03,3.157378229936e-04,-3.857650745040e+03,8.986040358385e-06,0.000000000000e+00,5.550138644565e+04,2.688002413326e+05,0.000000000000e+00,2.786477333735e+02,2.725546654671e-01,4.000000000000e+01
5.290000000000e+02,2.790233693553e+11,0.000000000000e+00,1.340673006764e+03,2.997838734393e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.550122507002e+04,2.688002413326e+05,0.000000000000e+00,2.787049971890e+02,2.880129400850e-01,4.000000000000e+01
5.300000000000e+02,2.790220179025e+11,0.000000000000e+00,1.340669430410e+03,2.924746144085e-04,-8.666823349029e+04,2.018873669748e-04,0.000000000000e+00,5.550107702772e+04,2.688002413326e+05,0.000000000000e+00,2.787567044304e+02,3.055444789472e-01,4.000000000000e+01
5.310000000000e+02,2.790205399709e+11,0.000000000000e+00,1.340668248353e+03,2.886726961238e-04,-8.139642600773e+04,1.896072900965e-04,0.000000000000e+00,5.550102809140e+04,2.688002413326e+05,0.000000000000e+00,2.787737111093e+02,3.202139674896e-01,4.000000000000e+01
5.320000000000e+02,2.790171807660e+11,0.000000000000e+00,1.340666264520e+03,2.805452188245e-04,-2.377306364030e+04,5.537775868314e-05,0.000000000000e+00,5.550094596125e+04,2.688002413326e+05,0.000000000000e+00,2.788020769155e+02,3.301978682455e-01,4.000000000000e+01
5.330000000000e+02,2.790135640923e+11,0.000000000000e+00,1.340651993481e+03,2.695921674226e-04,-1.166154220682e+04,2.716489686120e-05,0.000000000000e+00,5.550035516775e+04,2.688002413326e+05,0.000000000000e+00,2.789998010201e+02,3.421759818337e-01,4.000000000000e+01
5.340000000000e+02,2.790096769562e+11,0.000000000000e+00,1.340606941954e+03,2.605624629723e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.549849012426e+04,2.688002413326e+05,0.000000000000e+00,2.795715723775e+02,3.544291367968e-01,3.999723363498e+01
5.350000000000e+02,2.790059987947e+11,0.000000000000e+00,1.340568043092e+03,2.520516438020e-04,-2.356432423028e+03,5.489507492028e-06,0.000000000000e+00,5.549687978646e+04,2.688002413326e+05,0.000000000000e+00,2.800178255217e+02,3.669094803789e-01,3.999723363498e+01
5.360000000000e+02,2.790116653254e+11,0.000000000000e+00,1.340533966616e+03,2.424900417041e-04,-2.671452135077e+05,6.223539550513e-04,0.000000000000e+00,5.549546908595e+04,2.688002413326e+05,0.000000000000e+00,2.803821721261e+02,3.841959835442e-01,3.999723363498e+01
5.370000000000e+02,2.790162671320e+11,0.000000000000e+00,1.340491681843e+03,2.357654315834e-04,-2.336180710539e+05,5.442581850691e-04,0.000000000000e+00,5.549371858001e+04,2.688002413326e+05,0.000000000000e+00,2.808073696791e+02,3.991870179167e-01,3.999723363498e+01
5.380000000000e+02,2.790136342990e+11,0.000000000000e+00,1.340464753517e+03,2.255681695514e-04,-2.105983587539e+04,4.906441904949e-05,0.000000000000e+00,5.549260380230e+04,2.688002413326e+05,0.000000000000e+00,2.810653763535e+02,4.160772351131e-01,3.999723363498e+01
5.390000000000e+02,2.790107926524e+11,0.000000000000e+00,1.340455531365e+03,2.089319464091e-04,-7.909257666114e+03,1.842692141350e-05,0.000000000000e+00,5.549222201739e+04,2.688002413326e+05,0.000000000000e+00,2.811517733435e+02,4.320941547116e-01,3.999723363498e+01
5.400000000000e+02,2.790079200068e+11,0.000000000000e+00,1.340436841960e+03,1.925852569257e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.549144831405e+04,2.688002413326e+05,0.000000000000e+00,2.813239520123e+02,4.495419541584e-01,3.999723224415e+01
5.410000000000e+02,2.790052576125e+11,0.000000000000e+00,1.340448012753e+03,1.784902150769e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.549191076813e+04,2.688002413326e+05,0.000000000000e+00,2.812215030657e+02,4.641333316882e-01,3.999723224415e+01
5.420000000000e+02,2.790027844843e+11,0.000000000000e+00,1.340464885880e+03,1.657997300147e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.549260928190e+04,2.688002413326e+05,0.000000000000e+00,2.810641869086e+02,4.810158354933e-01,3.999723224415e+01
5.430000000000e+02,2.790076070275e+11,0.000000000000e+00,1.340475719138e+03,1.589967155598e-04,-2.070156319618e+05,4.822989926187e-04,0.000000000000e+00,5.549305779147e+04,2.688002413326e+05,0.000000000000e+00,2.809614470555e+02,4.946227915763e-01,3.999723224415e+01
5.440000000000e+02,2.790109101300e+11,0.000000000000e+00,1.340483936554e+03,1.529215885459e-04,-1.606861615993e+05,3.743601215162e-04,0.000000000000e+00,5.549339797397e+04,2.688002413326e+05,0.000000000000e+00,2.808825706373e+02,5.080585202571e-01,3.999723224415e+01
5.450000000000e+02,2.790106365114e+11,0.000000000000e+00,1.340475157118e+03,1.462452358187e-04,-5.489928752586e+04,1.279022408469e-04,0.000000000000e+00,5.549303465037e+04,2.688002413326e+05,0.000000000000e+00,2.809667878433e+02,5.229833001512e-01,3.999440898268e+01
5.460000000000e+02,2.790099745792e+11,0.000000000000e+00,1.340454282797e+03,1.451708833376e-04,-4.326356140254e+04,1.007946024324e-04,0.000000000000e+00,5.549217049048e+04,2.688002413326e+05,0.000000000000e+00,2.811633802938e+02,5.346273991999e-01,3.999440898268e+01
5.470000000000e+02,2.790078884736e+11,0.000000000000e+00,1.340441715358e+03,1.442250189601e-04,-1.875857993354e+03,4.370395231238e-06,0.000000000000e+00,5.549165022093e+04,2.688002413326e+05,0.000000000000e+00,2.812793872982e+02,5.467764030129e-01,3.999440898268e+01
5.480000000000e+02,2.790058097406e+11,0.000000000000e+00,1.340430484703e+03,1.393615457370e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.549118529500e+04,2.688002413326e+05,0.000000000000e+00,2.813816636906e+02,5.612729121263e-01,3.999440898268e+01
5.490000000000e+02,2.790038718750e+11,0.000000000000e+00,1.340419290421e+03,1.299186657913e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.549072188097e+04,2.688002413326e+05,0.000000000000e+00,2.814823631656e+02,5.737447760496e-01,3.999440898268e+01
5.500000000000e+02,2.790090111665e+11,0.000000000000e+00,1.340381273356e+03,1.240586474630e-04,-2.011309423665e+05,4.686168017861e-04,0.000000000000e+00,5.548914805341e+04,2.688002413326e+05,0.000000000000e+00,2.818158197421e+02,5.869889605799e-01,3.999440898268e+01
5.510000000000e+02,2.790344589454e+11,0.000000000000e+00,1.340344118213e+03,1.251784390955e-04,-7.859923117421e+05,1.831338714329e-03,0.000000000000e+00,5.548760990636e+04,2.688002413326e+05,0.000000000000e+00,2.821303889038e+02,6.026011273413e-01,3.999440755751e+01
5.520000000000e+02,2.790502242456e+11,0.000000000000e+00,1.340327866849e+03,1.230357126815e-04,-5.064556758537e+05,1.180044483885e-03,0.000000000000e+00,5.548693713130e+04,2.688002413326e+05,0.000000000000e+00,2.822648520062e+02,6.144287629154e-01,3.999440616667e+01
5.530000000000e+02,2.790494920928e+11,0.000000000000e+00,1.340302408923e+03,1.150287288999e-04,-2.829974851097e+04,6.593992035431e-05,0.000000000000e+00,5.548588322407e+04,2.688002413326e+05,0.000000000000e+00,2.824720211072e+02,6.323341300356e-01,3.999440898268e+01
5.540000000000e+02,2.790489072887e+11,0.000000000000e+00,1.340289457932e+03,1.084478239925e-04,-2.971471823568e+04,6.923759761391e-05,0.000000000000e+00,5.548534707785e+04,2.688002413326e+05,0.000000000000e+00,2.825758904672e+02,6.504053597023e-01,3.999440898268e+01
5.550000000000e+02,2.790475598137e+11,0.000000000000e+00,1.340269392959e+03,1.033030066182e-04,-5.560093166747e+03,1.295559375559e-05,0.000000000000e+00,5.548451642472e+04,2.688002413326e+05,0.000000000000e+00,2.827349034966e+02,6.644591526089e-01,3.999441179868e+01
5.560000000000e+02,2.790515708552e+11,0.000000000000e+00,1.340270731210e+03,1.002268008178e-04,-1.584323865617e+05,3.691669673716e-04,0.000000000000e+00,5.548457182394e+04,2.688002413326e+05,0.000000000000e+00,2.827243719145e+02,6.769573917235e-01,3.999441179868e+01
5.570000000000e+02,2.790578256836e+11,0.000000000000e+00,1.340304143687e+03,9.335644152689e-05,-2.200500159856e+05,5.127371506333e-04,0.000000000000e+00,5.548595503282e+04,2.688002413326e+05,0.000000000000e+00,2.824580550567e+02,6.945832525783e-01,3.999441179868e+01
5.580000000000e+02,2.790597824126e+11,0.000000000000e+00,1.340317307685e+03,8.423359952021e-05,-9.245642270320e+04,2.154284606283e-04,0.000000000000e+00,5.548649998372e+04,2.688002413326e+05,0.000000000000e+00,2.823513107736e+02,7.123399753842e-01,3.999441179868e+01
5.590000000000e+02,2.790650338876e+11,0.000000000000e+00,1.340294466686e+03,7.989527103619e-05,-1.854015773023e+05,4.319982669842e-04,0.000000000000e+00,5.548555441149e+04,2.688002413326e+05,0.000000000000e+00,2.825358674323e+02,7.278134963799e-01,3.999441318951e+01
5.600000000000e+02,2.790688772669e+11,0.000000000000e+00,1.340305184389e+03,7.703602624217e-05,-1.436560086281e+05,3.347290925422e-04,0.000000000000e+00,5.548599810124e+04,2.688002413326e+05,0.000000000000e+00,2.824496716841e+02,7.439800744547e-01,3.999441461468e+01
5.610000000000e+02,2.790680558791e+11,0.000000000000e+00,1.340314174310e+03,7.196087739103e-05,-7.248169581308e+03,1.688864188559e-05,0.000000000000e+00,5.548637026500e+04,2.688002413326e+05,0.000000000000e+00,2.823768309557e+02,7.625821042923e-01,3.999441600551e+01
5.620000000000e+02,2.791301259213e+11,0.000000000000e+00,1.340313795998e+03,7.703268853761e-05,-1.819143298812e+06,4.238688453196e-03,0.000000000000e+00,5.548635460223e+04,2.688002413326e+05,0.000000000000e+00,2.823799085193e+02,7.810439135489e-01,3.999441318951e+01
5.630000000000e+02,2.791674223660e+11,0.000000000000e+00,1.340290866870e+03,7.920080233049e-05,-1.107206317333e+06,2.579861708803e-03,0.000000000000e+00,5.548540537941e+04,2.688002413326e+05,0.000000000000e+00,2.825646756564e+02,8.006463294183e-01,3.999441179868e+01
5.640000000000e+02,2.791750339267e+11,0.000000000000e+00,1.340286037004e+03,7.250314257501e-05,-2.501408006869e+05,5.828513120651e-04,0.000000000000e+00,5.548520543207e+04,2.688002413326e+05,0.000000000000e+00,2.826031984487e+02,8.194620378498e-01,3.966610099393e+01
5.650000000000e+02,2.791831153146e+11,0.000000000000e+00,1.340302936265e+03,6.990827391499e-05,-2.625467424050e+05,6.117550568318e-04,0.000000000000e+00,5.548590502093e+04,2.688002413326e+05,0.000000000000e+00,2.824678196826e+02,8.387691777578e-01,3.966610241910e+01
5.660000000000e+02,2.792226710317e+11,0.000000000000e+00,1.340322066194e+03,7.046280539191e-05,-1.168467713580e+06,2.722579602123e-03,0.000000000000e+00,5.548669696063e+04,2.688002413326e+05,0.000000000000e+00,2.823124732293e+02,8.586175635948e-01,3.966609960310e+01
5.670000000000e+02,2.792514754743e+11,0.000000000000e+00,1.340343398603e+03,6.928300176376e-05,-8.585909253997e+05,2.000532134634e-03,0.000000000000e+00,5.548758008067e+04,2.688002413326e+05,0.000000000000e+00,2.821364355824e+02,8.818198059978e-01,3.966609814359e+01
5.680000000000e+02,2.792579117403e+11,0.000000000000e+00,1.340352238566e+03,6.281915263180e-05,-2.121665407393e+05,4.943446410157e-04,0.000000000000e+00,5.548794603786e+04,2.688002413326e+05,0.000000000000e+00,2.820625678997e+02,9.017012266630e-01,3.966609960310e+01
5.690000000000e+02,2.792624125279e+11,0.000000000000e+00,1.340366798674e+03,6.154695266765e-05,-1.559268370163e+05,3.633047705053e-04,0.000000000000e+00,5.548854879754e+04,2.688002413326e+05,0.000000000000e+00,2.819396621638e+02,9.191975496424e-01,3.966610241910e+01
5.700000000000e+02,2.792618141085e+11,0.000000000000e+00,1.340349333695e+03,6.103486243313e-05,-8.975871505626e+03,2.091346774318e-05,0.000000000000e+00,5.548782578272e+04,2.688002413326e+05,0.000000000000e+00,2.820869038325e+02,9.369025144384e-01,3.966610387861e+01
5.710000000000e+02,2.792608529684e+11,0.000000000000e+00,1.340311068242e+03,6.444157688526e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.548624167713e+04,2.688002413326e+05,0.000000000000e+00,2.824020648522e+02,9.518605223005e-01,3.966610815412e+01
5.720000000000e+02,2.792608933751e+11,0.000000000000e+00,1.340274417357e+03,6.953884124890e-05,-3.100658054609e+04,7.224838503871e-05,0.000000000000e+00,5.548472440275e+04,2.688002413326e+05,0.000000000000e+00,2.826953374135e+02,9.620794922774e-01,3.966611097012e+01
5.730000000000e+02,2.792607400788e+11,0.000000000000e+00,1.340252512226e+03,7.264948920772e-05,-2.676707893970e+04,6.237084591116e-05,0.000000000000e+00,5.548381757153e+04,2.688002413326e+05,0.000000000000e+00,2.828670224041e+02,9.690812758410e-01,3.966611524563e+01
5.740000000000e+02,2.792597204532e+11,0.000000000000e+00,1.340195191262e+03,7.690184011890e-05,-3.662114607534e+03,8.533420078428e-06,0.000000000000e+00,5.548144459713e+04,2.688002413326e+05,0.000000000000e+00,2.833050187993e+02,9.790030311410e-01,3.966611952114e+01
5.750000000000e+02,2.792584792746e+11,0.000000000000e+00,1.340146460377e+03,8.322743525725e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.547942723709e+04,2.688002413326e+05,0.000000000000e+00,2.836661057712e+02,9.831471486152e-01,3.966899030395e+01
5.760000000000e+02,2.792704052320e+11,0.000000000000e+00,1.340114625987e+03,8.948091877807e-05,-3.815704598370e+05,8.892032743666e-04,0.000000000000e+00,5.547810935594e+04,2.688002413326e+05,0.000000000000e+00,2.838971016973e+02,9.918865264820e-01,3.966899172912e+01
5.770000000000e+02,2.792770184749e+11,0.000000000000e+00,1.340098875269e+03,9.259970468635e-05,-2.300332887289e+05,5.360709398297e-04,0.000000000000e+00,5.547745730679e+04,2.688002413326e+05,0.000000000000e+00,2.840100862055e+02,9.960310721149e-01,3.966899454512e+01
5.780000000000e+02,2.792756770345e+11,0.000000000000e+00,1.340105730008e+03,8.995467017783e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.547774107955e+04,2.688002413326e+05,0.000000000000e+00,2.839610199828e+02,1.002151811235e+00,3.966916197522e+01
